StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q.d1,Q.condition,Q.participant#,Q.sex,Q385,Q386,Q0p,Q0.5p_1,q0p1.5,q0p1.5_1,Q00p,Q00.5p_1,Q1,Q1.5_1,Q2,Q2.5_1,Q3,Q3.5_1,Q4,Q4.5_1,Q5,Q5.5_1,Q6,Q6.5_1,Q7,Q7.5_1,Q8,Q8.5_1,Qc1,Qc1.5_1,Qc2,Qc2.5_1,Qc3,Qc3.5_1,Qc4,Qc4.5_1,Q9,Q9.5_1,Q10,Q10.5_1,Q11,Q11.5_1,Q12,Q12.5_1,Q13,Q13.5_1,Q14,Q14.5_1,Q15,Q15.5_1,Q16,Q16.5_1,Q17,Q17.5_1,Q18,Q18.5_1,Q19,Q19.5_1,Q20,Q20.5_1,Q21,Q21.5_1,Q22,Q22.5_1,Q23,Q23.5_1,Q24,Q24.5_1,Q25,Q25.5_1,Q26,Q26.5_1,Q27,Q27.5_1,Q28,Q28.5_1,Q29,Q29.5_1,Q30,Q30.5_1,Q31,Q31.5_1,Q32,Q32.5_1,Q33,Q33.5_1,Q34,Q34.5_1,Q35,Q35.5_1,Q36,Q36.5_1,Q37,Q37.5_1,Q38,Q38.5_1,Q39,Q39.5_1,Q40,Q40.5_1,Q41,Q41.5_1,Q42,Q42.5_1,Q43,Q43.5_1,Q44,Q44.5_1,Q45,Q45.5_1,Q46,Q46.5_1,Q47,Q47.5_1,Q48,Q48.5_1,Q49,Q49.5_1,Q50,Q50.5_1,Q51,Q51.5_1,Q52,Q52.5_1,Q53,Q53.5_1,Q54,Q54.5_1,Q55,Q55.5_1,Q56,Q56.5_1,Q57,Q57.5_1,Q58,Q58.5_1,Q59,Q59.5_1,Q60,Q60.5_1,Q61,Q61.5_1,Q62,Q62.5_1,Q63,Q63.5_1,Q64,Q64.5_1,Q383,Q383_2_TEXT,Q383_3_TEXT,Q381,1,2,3,4,5,6,7,8,mturkcode
2022-06-24 08:21:20,2022-06-24 08:26:24,IP Address,128.62.16.251,100,303,True,2022-06-24 08:26:25,R_1kL9NndX5KzfaFU,,,,,30.2887,-97.7398,anonymous,EN,yes,1,7.1.1,Female,,,yes,5,no,,yes,6,yes,2,yes,7,yes,5,yes,3,yes,7,yes,3,yes,4,yes,6,no,,no,,no,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,"paper cut,splinter,skinned knees,bruised leg,stomach ache",,,,,,,,,Deprecated - Please Use: https://www.qualtrics.com/support/survey-platform/survey-module/survey-flow/advanced-elements/web-service/#WebServiceRandomNumbGen
2022-06-26 11:54:47,2022-06-26 12:09:07,IP Address,128.62.16.154,100,860,True,2022-06-26 12:09:08,R_1ghZXQKFeI34hV9,,,,,30.2887,-97.7398,anonymous,EN,yes,4,5.4.3,Female,White or Caucasian,Non-Hispanic or Non-Latino,yes,5,no,,yes,6,,,,,,,,,,,,,,,,,no,,no,,no,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,3,no,,yes,7,yes,4,yes,4,no,,no,,yes,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,"paper cut,skinned knees,burned tongue,bruised leg,stomach ache",,,,,,,,,Deprecated - Please Use: https://www.qualtrics.com/support/survey-platform/survey-module/survey-flow/advanced-elements/web-service/#WebServiceRandomNumbGen
2022-06-26 12:22:58,2022-06-26 12:31:42,IP Address,128.62.16.154,100,523,True,2022-06-26 12:31:43,R_2zusRB8tkDNmQTl,,,,,30.2887,-97.7398,anonymous,EN,yes,2,4.2.3 [excluded],Female,,,yes,5,no,,yes,7,,,,,,,,,,,,,,,,,yes,7,no,,no,,no,,yes,7,yes,7,yes,7,yes,7,yes,7,yes,7,yes,7,yes,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,said yes to control; freshly 4 so makes sense,,"paper cut,skinned knees,bee sting,burned tongue,bruised leg,stomach ache",,,,,,,,,Deprecated - Please Use: https://www.qualtrics.com/support/survey-platform/survey-module/survey-flow/advanced-elements/web-service/#WebServiceRandomNumbGen
2022-07-01 08:13:05,2022-07-01 08:34:40,IP Address,128.62.41.40,100,1295,True,2022-07-01 08:34:41,R_3iVjRjALo7ZTmEZ,,,,,30.2887,-97.7398,anonymous,EN,yes,2,4.2.3,Female,,,yes,5,no,,no,,,,,,,,,,,,,,,,,,no,,no,,no,,no,,yes,1,yes,7,yes,7,no,,yes,7,yes,7,yes,7,yes,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,unsure,,,"paper cut,skinned knees,burned tongue,stomach ache",,,,,,,,,Deprecated - Please Use: https://www.qualtrics.com/support/survey-platform/survey-module/survey-flow/advanced-elements/web-service/#WebServiceRandomNumbGen
2022-07-01 08:38:34,2022-07-01 08:48:55,IP Address,128.62.41.40,100,620,True,2022-07-01 08:48:56,R_3hmcvKpaAGhzMgp,,,,,30.2887,-97.7398,anonymous,EN,yes,3,4.3.3 [excluded],Male,,,yes,5,no,,yes,2,,,,,,,,,,,,,,,,,no,,no,,no,,yes,1,,,,,,,,,,,,,,,,,no,,yes,1,no,,no,,yes,4,yes,1,no,,yes,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,unsure,,,none,,,,,,,,,Deprecated - Please Use: https://www.qualtrics.com/support/survey-platform/survey-module/survey-flow/advanced-elements/web-service/#WebServiceRandomNumbGen
2022-07-01 08:51:44,2022-07-01 09:00:51,IP Address,128.62.41.40,100,547,True,2022-07-01 09:00:52,R_07nlwPK7fHsoKZz,,,,,30.2887,-97.7398,anonymous,EN,yes,3,4.3.3,Male,,,yes,5,no,,yes,7,,,,,,,,,,,,,,,,,no,,no,,no,,no,,,,,,,,,,,,,,,,,,yes,6,yes,1,yes,6,yes,4,yes,5,yes,7,yes,6,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,"splinter,skinned knees,burned tongue",,,,,,,,,Deprecated - Please Use: https://www.qualtrics.com/support/survey-platform/survey-module/survey-flow/advanced-elements/web-service/#WebServiceRandomNumbGen
2022-07-01 09:02:46,2022-07-01 09:14:35,IP Address,128.62.41.40,100,709,True,2022-07-01 09:14:36,R_2ZByvTSjSmlHoF4,,,,,30.2887,-97.7398,anonymous,EN,yes,6,5.6.3,Female,,,yes,5,no,,yes,1,,,,,,,,,,,,,,,,,no,,no,,no,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,yes,4,yes,1,no,,yes,4,yes,2,yes,3,yes,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,"paper cut,splinter,skinned knees,bee sting,burned tongue,bruised leg,stomach ache",,,,,,,,,Deprecated - Please Use: https://www.qualtrics.com/support/survey-platform/survey-module/survey-flow/advanced-elements/web-service/#WebServiceRandomNumbGen
2022-07-18 09:08:40,2022-07-18 09:39:51,IP Address,198.214.85.87,100,1870,True,2022-07-18 09:39:52,R_3HuzanHQu0MAFOb,,,,,30.2887,-97.7398,anonymous,EN,yes,5,4.5.3,Female,"Asian,White or Caucasian",Non-Hispanic or Non-Latino,yes,5,no,,yes,6,,,,,,,,,,,,,,,,,no,,no,,no,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,1,yes,7,yes,4,yes,1,yes,5,yes,7,yes,4,yes,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,"paper cut,broken bone,splinter,skinned knees,bee sting,burned tongue,bruised leg,stomach ache",,,,,,,,,Deprecated - Please Use: https://www.qualtrics.com/support/survey-platform/survey-module/survey-flow/advanced-elements/web-service/#WebServiceRandomNumbGen
2022-07-19 15:04:18,2022-07-19 15:26:38,IP Address,198.214.81.54,100,1339,True,2022-07-19 15:26:39,R_2QsO7f9a07vTI5e,,,,,30.2887,-97.7398,anonymous,EN,yes,6,4.6.3,Female,,,yes,5,no,,yes,3,,,,,,,,,,,,,,,,,no,,no,,no,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,6,yes,3,yes,1,yes,2,yes,7,yes,1,yes,6,yes,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,"splinter,skinned knees,burned tongue,bruised leg,stomach ache",,,,,,,,,Deprecated - Please Use: https://www.qualtrics.com/support/survey-platform/survey-module/survey-flow/advanced-elements/web-service/#WebServiceRandomNumbGen
2022-07-25 10:51:10,2022-07-25 11:18:27,IP Address,128.62.47.137,100,1637,True,2022-07-25 11:18:28,R_22JqbAS54BFzJD8,,,,,30.2887,-97.7398,anonymous,EN,yes,7,4.7.3,Male,Black or African American,Non-Hispanic or Non-Latino,yes,5,no,,yes,7,,,,,,,,,,,,,,,,,no,,no,,no,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,7,yes,4,yes,1,yes,3,yes,1,yes,2,yes,5,yes,7,,,,,,,,,,,,,,,,,no,,,"skinned knees,bruised leg,stomach ache",,,,,,,,,Deprecated - Please Use: https://www.qualtrics.com/support/survey-platform/survey-module/survey-flow/advanced-elements/web-service/#WebServiceRandomNumbGen
2022-07-15 09:32:14,2022-07-19 12:27:43,IP Address,97.98.115.239,0,356129,False,2022-07-26 12:27:47,R_ZdvW5bYVB8aGUr7,,,,,,,anonymous,EN,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Deprecated - Please Use: https://www.qualtrics.com/support/survey-platform/survey-module/survey-flow/advanced-elements/web-service/#WebServiceRandomNumbGen
2022-07-28 09:11:09,2022-07-28 09:30:14,IP Address,198.214.81.3,100,1144,True,2022-07-28 09:30:15,R_24cIiMsIiAPsRNF,,,,,30.2887,-97.7398,anonymous,EN,yes,6,6.6.1,Male,,,yes,5,no,,yes,4,,,,,,,,,,,,,,,,,no,,no,,no,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,2,yes,5,yes,6,no,,yes,6,yes,2,yes,5,yes,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,"paper cut,broken bone,splinter,skinned knees,bruised leg,stomach ache",,,,,,,,,Deprecated - Please Use: https://www.qualtrics.com/support/survey-platform/survey-module/survey-flow/advanced-elements/web-service/#WebServiceRandomNumbGen
2022-07-28 10:37:02,2022-07-28 11:16:44,IP Address,128.62.41.37,100,2381,True,2022-07-28 11:16:44,R_3n8DNuWtH9FEe9I,,,,,30.2887,-97.7398,anonymous,EN,yes,2,4.2.4,Male,White or Caucasian,Non-Hispanic or Non-Latino,yes,5,no,,yes,4,,,,,,,,,,,,,,,,,no,,no,,no,,no,,yes,1,yes,3,yes,7,yes,7,yes,2,yes,1,yes,7,yes,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,"bruised leg,stomach ache",,,,,,,,,Deprecated - Please Use: https://www.qualtrics.com/support/survey-platform/survey-module/survey-flow/advanced-elements/web-service/#WebServiceRandomNumbGen
2022-07-28 13:25:27,2022-07-28 13:42:45,IP Address,128.62.41.37,100,1037,True,2022-07-28 13:42:46,R_W3vRyNOIl2nzdsJ,,,,,30.2887,-97.7398,anonymous,EN,yes,2,7.2.1,Female,,,yes,5,no,,yes,5,,,,,,,,,,,,,,,,,no,,no,,no,,no,,yes,1,yes,1,yes,1,no,,no,,yes,4,yes,7,yes,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,"paper cut,splinter,skinned knees,burned tongue,bruised leg",,,,,,,,,Deprecated - Please Use: https://www.qualtrics.com/support/survey-platform/survey-module/survey-flow/advanced-elements/web-service/#WebServiceRandomNumbGen
2022-07-29 08:48:14,2022-07-29 09:26:50,IP Address,198.214.81.159,100,2316,True,2022-07-29 09:26:51,R_1MWf01QBARoee37,,,,,30.2887,-97.7398,anonymous,EN,yes,7,5.7.3,Male,,,yes,5,no,,yes,7,,,,,,,,,,,,,,,,,no,,no,,yes,5,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,5,yes,7,yes,3,yes,2,yes,6,yes,4,yes,4,yes,7,,,,,,,,,,,,,,,,,yes,,,"paper cut,splinter,skinned knees,bee sting,bruised leg,stomach ache",,,,,,,,,Deprecated - Please Use: https://www.qualtrics.com/support/survey-platform/survey-module/survey-flow/advanced-elements/web-service/#WebServiceRandomNumbGen
2022-07-29 10:34:43,2022-07-29 10:44:46,IP Address,198.214.81.159,100,602,True,2022-07-29 10:44:46,R_1dzUjTqbFHblZW5,,,,,30.2887,-97.7398,anonymous,EN,yes,3,4.3.4,Female,White or Caucasian,Non-Hispanic or Non-Latino,yes,5,no,,yes,7,,,,,,,,,,,,,,,,,no,,no,,no,,no,,,,,,,,,,,,,,,,,,yes,5,no,,yes,7,yes,7,yes,4,yes,7,yes,7,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,"splinter,skinned knees,burned tongue,bruised leg,stomach ache",,,,,,,,,Deprecated - Please Use: https://www.qualtrics.com/support/survey-platform/survey-module/survey-flow/advanced-elements/web-service/#WebServiceRandomNumbGen
2022-08-04 09:48:36,2022-08-04 10:09:57,IP Address,198.214.81.248,100,1280,True,2022-08-04 10:09:58,R_29tT0J2aRo7uqmy,,,,,30.2887,-97.7398,anonymous,EN,yes,7,5.7.3,Female,"Black or African American,White or Caucasian",Non-Hispanic or Non-Latino,yes,5,no,,yes,3,,,,,,,,,,,,,,,,,no,,no,,no,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,5,no,,yes,7,no,,yes,6,yes,2,no,,no,,,,,,,,,,,,,,,,,,no,,,burned tongue,,,,,,,,,Deprecated - Please Use: https://www.qualtrics.com/support/survey-platform/survey-module/survey-flow/advanced-elements/web-service/#WebServiceRandomNumbGen
2022-08-04 10:13:39,2022-08-04 10:21:18,IP Address,198.214.81.248,100,458,True,2022-08-04 10:21:19,R_3IcbaZAr36X4eJC,,,,,30.2887,-97.7398,anonymous,EN,yes,4,4.4.4,Male,"Black or African American,White or Caucasian",Non-Hispanic or Non-Latino,yes,5,no,,yes,7,,,,,,,,,,,,,,,,,no,,no,,no,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,7,yes,7,yes,7,no,,yes,7,yes,6,yes,7,yes,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,"skinned knees,burned tongue,stomach ache",,,,,,,,,Deprecated - Please Use: https://www.qualtrics.com/support/survey-platform/survey-module/survey-flow/advanced-elements/web-service/#WebServiceRandomNumbGen
2022-08-11 07:30:34,2022-08-11 08:27:53,IP Address,128.62.38.141,100,3439,True,2022-08-11 08:27:55,R_bJzJLn7fYNaGK0p,,,,,30.2887,-97.7398,anonymous,EN,yes,8,5.8.3,Male,White or Caucasian,Non-Hispanic or Non-Latino,yes,5,no,,yes,4,,,,,,,,,,,,,,,,,no,,no,,no,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,3,yes,6,yes,4,yes,7,yes,3,no,,yes,4,no,,no,,,"paper cut,splinter,skinned knees,bruised leg",,,,,,,,,Deprecated - Please Use: https://www.qualtrics.com/support/survey-platform/survey-module/survey-flow/advanced-elements/web-service/#WebServiceRandomNumbGen
2022-08-12 13:09:22,2022-08-12 13:21:02,IP Address,128.62.38.56,100,700,True,2022-08-12 13:21:03,R_RkPkbIkQM9II5ln,,,,,30.2887,-97.7398,anonymous,EN,yes,1,5.1.4,Male,,,yes,5,no,,yes,6,yes,5,yes,7,yes,5,yes,3,yes,4,yes,4,yes,2,yes,3,no,,no,,no,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,"paper cut,splinter,skinned knees,bee sting,burned tongue,bruised leg,stomach ache",,,,,,,,,Deprecated - Please Use: https://www.qualtrics.com/support/survey-platform/survey-module/survey-flow/advanced-elements/web-service/#WebServiceRandomNumbGen
2022-08-27 10:40:02,2022-08-27 11:19:15,IP Address,128.62.44.75,100,2352,True,2022-08-27 11:19:16,R_u4AYVs22ns7RyZH,,,,,30.2887,-97.7398,anonymous,EN,yes,2,5.2.4,Male,,,yes,5,yes,7,yes,4,,,,,,,,,,,,,,,,,no,,no,,no,,no,,yes,6,yes,7,yes,6,yes,1,yes,3,yes,7,yes,7,yes,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,"skinned knees,bruised leg,stomach ache",,,,,,,,,Deprecated - Please Use: https://www.qualtrics.com/support/survey-platform/survey-module/survey-flow/advanced-elements/web-service/#WebServiceRandomNumbGen
2022-09-13 12:59:48,2022-09-13 13:40:38,Survey Preview,,100,2449,True,2022-09-13 13:40:40,R_3EYD8kNfpM3yHCZ,,,,,30.2887,-97.7398,preview,EN,yes,1,4.1.5,Male,,,yes,5,no,,yes,2,no,,no,,yes,4,no,,yes,7,no,,no,,no,,yes,1,no,,no,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,sdfjslkd,,"paper cut,splinter,skinned knees,bee sting,burned tongue,bruised leg,stomach ache",,,,,,,,,Deprecated - Please Use: https://www.qualtrics.com/support/survey-platform/survey-module/survey-flow/advanced-elements/web-service/#WebServiceRandomNumbGen
2022-09-15 13:10:21,2022-09-15 13:22:22,IP Address,128.62.37.6,100,720,True,2022-09-15 13:22:22,R_1i9kJo4fZOo6kpq,,,,,30.2887,-97.7398,anonymous,EN,yes,7,Test_4.7.4,Female,,,yes,4,no,,no,,,,,,,,,,,,,,,,,,no,,yes,2,no,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,6,no,,yes,4,yes,1,yes,7,yes,3,yes,2,no,,,,,,,,,,,,,,,,,,yes,yes to ball on grass,,"paper cut,splinter,skinned knees,bruised leg,stomach ache",,,,,,,,,Deprecated - Please Use: https://www.qualtrics.com/support/survey-platform/survey-module/survey-flow/advanced-elements/web-service/#WebServiceRandomNumbGen
2022-09-30 15:06:22,2022-09-30 15:39:48,IP Address,128.62.40.29,100,2005,True,2022-09-30 15:39:49,R_1q9VvkKV5Ps8SX4,,,,,30.424,-97.7932,anonymous,EN,yes,7,CP_6.7.1,Male,White or Caucasian,Non-Hispanic or Non-Latino,yes,4,no,,yes,5,,,,,,,,,,,,,,,,,no,,no,,no,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,7,yes,3,yes,4,yes,3,yes,7,yes,4,yes,4,yes,4,,,,,,,,,,,,,,,,,no,,,"splinter,skinned knees,bee sting,burned tongue,bruised leg,stomach ache",,,,,,,,,Deprecated - Please Use: https://www.qualtrics.com/support/survey-platform/survey-module/survey-flow/advanced-elements/web-service/#WebServiceRandomNumbGen
2022-10-01 11:49:59,2022-10-01 12:24:10,IP Address,128.62.38.19,100,2050,True,2022-10-01 12:24:10,R_BWfH9GwJppX6Sat,,,,,30.2887,-97.7398,anonymous,EN,yes,3,5.3.4,Male,White or Caucasian,Hispanic or Latino,yes,5,no,,yes,4,,,,,,,,,,,,,,,,,no,,no,,no,,no,,,,,,,,,,,,,,,,,,yes,7,yes,6,yes,7,yes,4,yes,2,yes,4,yes,1,yes,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,"skinned knees,burned tongue,stomach ache",,,,,,,,,Deprecated - Please Use: https://www.qualtrics.com/support/survey-platform/survey-module/survey-flow/advanced-elements/web-service/#WebServiceRandomNumbGen
2022-10-01 12:25:34,2022-10-01 12:34:13,IP Address,128.62.38.19,100,518,True,2022-10-01 12:34:14,R_2Pwkt4G2qplAZ3X,,,,,30.2887,-97.7398,anonymous,EN,yes,5,4.5.4,Female,White or Caucasian,Hispanic or Latino,yes,5,no,,no,,,,,,,,,,,,,,,,,,no,,no,,no,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,5,yes,5,yes,7,yes,5,yes,5,yes,6,yes,5,yes,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,none,,,,,,,,,Deprecated - Please Use: https://www.qualtrics.com/support/survey-platform/survey-module/survey-flow/advanced-elements/web-service/#WebServiceRandomNumbGen
2022-10-08 14:03:51,2022-10-08 14:11:28,IP Address,128.62.42.246,100,456,True,2022-10-08 14:11:28,R_vDGccx4yifhjbSF,,,,,30.2887,-97.7398,anonymous,EN,yes,4,5.4.4,Female,White or Caucasian,Non-Hispanic or Non-Latino,yes,5,no,,yes,5,,,,,,,,,,,,,,,,,no,,no,,no,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,7,yes,2,yes,7,yes,6,yes,4,yes,2,yes,3,yes,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,"splinter,skinned knees,bruised leg,stomach ache",,,,,,,,,Deprecated - Please Use: https://www.qualtrics.com/support/survey-platform/survey-module/survey-flow/advanced-elements/web-service/#WebServiceRandomNumbGen
2022-10-10 09:14:32,2022-10-10 09:27:25,IP Address,128.62.34.29,100,773,True,2022-10-10 09:27:26,R_VOwEieew6XLxehz,,,,,30.2887,-97.7398,anonymous,EN,yes,7,4.7.4,Female,White or Caucasian,Non-Hispanic or Non-Latino,yes,5,no,,yes,5,,,,,,,,,,,,,,,,,no,,no,,no,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,6,yes,7,yes,4,yes,3,yes,1,yes,3,yes,3,yes,3,,,,,,,,,,,,,,,,,no,,,"splinter,skinned knees,burned tongue,stomach ache",,,,,,,,,Deprecated - Please Use: https://www.qualtrics.com/support/survey-platform/survey-module/survey-flow/advanced-elements/web-service/#WebServiceRandomNumbGen
2022-10-10 14:44:07,2022-10-10 15:28:31,IP Address,128.62.35.58,100,2663,True,2022-10-10 15:28:32,R_2xA9Dvfg2f3vgoS,,,,,30.2887,-97.7398,anonymous,EN,yes,8,6.8.1,Male,White or Caucasian,Hispanic or Latino,yes,4,no,,yes,2,,,,,,,,,,,,,,,,,no,,no,,no,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,2,yes,1,yes,1,yes,4,yes,1,yes,1,yes,1,yes,1,no,,,"paper cut,splinter,skinned knees,burned tongue,bruised leg,stomach ache",,,,,,,,,Deprecated - Please Use: https://www.qualtrics.com/support/survey-platform/survey-module/survey-flow/advanced-elements/web-service/#WebServiceRandomNumbGen
2022-10-12 09:56:53,2022-10-12 10:10:06,IP Address,104.244.19.202,100,792,True,2022-10-12 10:10:08,R_87bVYbUFutNVRoR,,,,,30.3383,-97.6681,anonymous,EN,yes,3,4.3.1 [exclusion],Male,,,yes,5,no,,yes,7,,,,,,,,,,,,,,,,,yes,6,yes,5,yes,6,yes,4,,,,,,,,,,,,,,,,,yes,4,yes,5,yes,4,yes,6,yes,2,yes,6,yes,5,yes,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,"paper cut,broken bone,splinter,skinned knees,bee sting,burned tongue,bruised leg,stomach ache",,,,,,,,,Deprecated - Please Use: https://www.qualtrics.com/support/survey-platform/survey-module/survey-flow/advanced-elements/web-service/#WebServiceRandomNumbGen
2022-10-12 10:15:50,2022-10-12 10:25:16,IP Address,104.244.19.202,100,565,True,2022-10-12 10:25:17,R_3LbB8VrZ33AKVcT,,,,,30.3383,-97.6681,anonymous,EN,yes,6,4.6.4,Male,White or Caucasian,Non-Hispanic or Non-Latino,yes,5,no,,yes,7,,,,,,,,,,,,,,,,,no,,no,,no,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,6,yes,4,yes,6,no,,yes,7,yes,7,yes,3,yes,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,"splinter,skinned knees,bruised leg,stomach ache",,,,,,,,,Deprecated - Please Use: https://www.qualtrics.com/support/survey-platform/survey-module/survey-flow/advanced-elements/web-service/#WebServiceRandomNumbGen
2022-10-12 15:56:43,2022-10-12 16:10:48,IP Address,104.244.19.202,100,844,True,2022-10-12 16:10:49,R_1DCEPyR6DkPU8nM,,,,,30.3383,-97.6681,anonymous,EN,yes,6,5.6.4,Female,White or Caucasian,Non-Hispanic or Non-Latino,yes,5,no,,yes,6,,,,,,,,,,,,,,,,,no,,no,,no,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,1,yes,4,yes,5,yes,4,yes,7,yes,2,yes,2,yes,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,"splinter,skinned knees,burned tongue,stomach ache",,,,,,,,,Deprecated - Please Use: https://www.qualtrics.com/support/survey-platform/survey-module/survey-flow/advanced-elements/web-service/#WebServiceRandomNumbGen
